time,price,portfolio_value,action,action_name,amount_bought,amount_sold,cash,shares,commission
301,7.967168,10033.585049,1,nothing,0.000000,0.000000,9018.771874,124.161471,0.000000
302,7.907609,10002.800519,1,buy-small,110.123168,0.000000,8116.894686,234.284639,1.803754
303,8.356593,10039.537368,4,buy-small,100.633891,0.000000,7305.205218,334.918530,1.623379
304,8.017564,10063.655464,2,sell-large,0.000000,167.459265,8669.636961,167.459265,2.734332
305,8.031309,10111.652056,4,buy-large,519.687295,0.000000,4334.818480,687.146560,8.669637
306,8.196241,10069.671875,4,sell-large,0.000000,343.573280,7217.458435,343.573280,5.776834
307,8.242056,10039.273330,0,sell-large,0.000000,171.786640,8640.712941,171.786640,2.852213
308,8.090868,10056.588049,0,nothing,0.000000,0.000000,8640.712941,171.786640,0.000000
309,8.072542,9996.773487,4,nothing,0.000000,0.000000,8640.712941,171.786640,0.000000
310,7.811398,9958.820258,1,sell-large,0.000000,85.893320,9317.387154,85.893320,1.356061
311,8.017564,9982.984681,1,buy-small,124.518162,0.000000,8385.648438,210.411482,1.863477
312,8.475711,10060.636796,4,buy-small,110.240274,0.000000,7547.083594,320.651756,1.677130
313,8.521526,9997.157404,4,sell-large,0.000000,160.325878,8801.346642,160.325878,2.513553
314,8.402408,9998.532419,4,sell-large,0.000000,80.162939,9398.056212,80.162939,1.195811
315,8.475711,9986.730374,0,sell-large,0.000000,40.081469,9697.693839,40.081469,0.600476
316,8.388663,9984.526815,0,nothing,0.000000,0.000000,9697.693839,40.081469,0.000000
317,8.237475,9985.628615,0,nothing,0.000000,0.000000,9697.693839,40.081469,0.000000
318,8.003820,9983.425016,4,nothing,0.000000,0.000000,9697.693839,40.081469,0.000000
319,8.040471,9977.538520,0,sell-large,0.000000,20.040735,9840.273696,20.040735,0.285731
320,7.907609,9981.119339,0,nothing,0.000000,0.000000,9840.273696,20.040735,0.000000
321,7.774747,9975.426748,0,nothing,0.000000,0.000000,9840.273696,20.040735,0.000000
322,7.935098,9972.213196,0,nothing,0.000000,0.000000,9840.273696,20.040735,0.000000
323,8.100031,9969.366911,2,nothing,0.000000,0.000000,9840.273696,20.040735,0.000000
324,8.090868,9938.021257,1,buy-large,762.286008,0.000000,4920.136848,782.326743,9.840274
325,8.374919,9771.769430,1,buy-small,76.555297,0.000000,4428.123163,858.882040,0.984027
326,8.269545,10094.671050,4,buy-small,71.030693,0.000000,3985.310847,929.912733,0.885625
327,8.109194,10099.212910,4,sell-large,0.000000,464.956367,7033.881588,464.956367,6.109360
328,8.177916,10090.821969,0,sell-large,0.000000,232.478183,8563.481918,232.478183,3.065331
329,7.325763,10064.194847,0,nothing,0.000000,0.000000,8563.481918,232.478183,0.000000
330,7.266204,10174.964192,4,nothing,0.000000,0.000000,8563.481918,232.478183,0.000000
331,7.174575,10188.796584,0,sell-large,0.000000,116.239092,9367.611573,116.239092,1.611482
332,7.421974,10141.932586,1,nothing,0.000000,0.000000,9367.611573,116.239092,0.000000
333,7.435718,10125.952697,1,buy-small,140.342943,0.000000,8430.850416,256.582034,1.873522
334,7.628140,10090.845161,1,buy-small,127.359768,0.000000,7587.765374,383.941803,1.686170
335,7.541092,10263.457056,4,buy-small,116.154260,0.000000,6828.988837,500.096062,1.517553
336,7.486115,10223.363796,0,sell-large,0.000000,250.048031,8542.788478,250.048031,3.434468
337,7.495278,10225.654986,1,nothing,0.000000,0.000000,8542.788478,250.048031,0.000000
338,7.307437,10177.345318,4,buy-small,126.678808,0.000000,7688.509630,376.726839,1.708558
339,7.261623,10143.789327,1,sell-large,0.000000,188.363419,8930.438638,188.363419,2.488836
340,7.266204,10210.859421,1,buy-small,138.360957,0.000000,8037.394775,326.724376,1.786088
341,7.348671,10295.322672,0,buy-small,120.579866,0.000000,7233.655297,447.304243,1.607479
342,7.307437,10209.251942,1,nothing,0.000000,0.000000,7233.655297,447.304243,0.000000
343,7.293693,10360.595143,0,buy-small,108.521880,0.000000,6510.289767,555.826122,1.446731
344,7.362415,10661.081414,0,nothing,0.000000,0.000000,6510.289767,555.826122,0.000000
345,7.811398,10676.361074,0,nothing,0.000000,0.000000,6510.289767,555.826122,0.000000
346,7.820561,10661.081414,0,nothing,0.000000,0.000000,6510.289767,555.826122,0.000000
347,7.715188,10818.964936,3,nothing,0.000000,0.000000,6510.289767,555.826122,0.000000
348,7.641884,10765.390541,3,sell-small,0.000000,55.582612,6940.295549,500.243510,0.861735
349,7.829724,10727.497749,4,sell-small,0.000000,50.024351,7322.040029,450.219159,0.765019
350,7.765584,10666.337502,1,sell-large,0.000000,225.109580,9021.363432,225.109580,3.405458
351,8.022146,10635.808902,0,buy-small,123.207640,0.000000,8119.227088,348.317220,1.804273
352,8.168753,10621.446738,0,nothing,0.000000,0.000000,8119.227088,348.317220,0.000000
353,8.397826,10678.895742,4,nothing,0.000000,0.000000,8119.227088,348.317220,0.000000
354,8.333686,10634.845223,0,sell-large,0.000000,174.158610,9396.501746,174.158610,2.559669
355,8.214568,10634.047228,1,nothing,0.000000,0.000000,9396.501746,174.158610,0.000000
356,8.132101,10643.388212,0,buy-small,131.971612,0.000000,8456.851572,306.130222,1.879300
357,8.301616,10698.086642,1,nothing,0.000000,0.000000,8456.851572,306.130222,0.000000
358,8.484874,10615.306466,0,buy-small,115.281083,0.000000,7611.166415,421.411304,1.691370
359,8.095449,10650.058570,0,nothing,0.000000,0.000000,7611.166415,421.411304,0.000000
360,8.026728,10686.742003,4,nothing,0.000000,0.000000,7611.166415,421.411304,0.000000
361,8.173334,10601.612379,2,sell-large,0.000000,210.705652,9145.878633,210.705652,3.075576
362,8.049635,10632.384090,3,buy-large,660.572083,0.000000,4572.939317,871.277736,9.145879
363,8.164171,10760.503622,4,sell-small,0.000000,87.127774,5177.671905,784.149962,1.211889
364,8.324523,10665.106998,3,sell-large,0.000000,392.074981,7963.504932,392.074981,5.582832
365,8.406989,10667.800003,4,sell-small,0.000000,39.207498,8233.124818,352.867483,0.540320
366,8.301616,10711.439940,1,sell-large,0.000000,176.433741,9448.027735,176.433741,2.434675
367,8.141264,10667.202123,0,buy-small,131.676501,0.000000,8503.224962,308.110242,1.889606
368,8.242056,10631.912408,2,nothing,0.000000,0.000000,8503.224962,308.110242,0.000000
369,7.893865,11024.815267,4,buy-large,614.155649,0.000000,4251.612481,922.265891,8.503225
370,7.467788,10922.972130,0,sell-large,0.000000,461.132946,7631.440671,461.132946,6.773203
371,7.591488,11018.042064,4,nothing,0.000000,0.000000,7631.440671,461.132946,0.000000
372,7.838888,11026.275091,3,sell-large,0.000000,230.566473,9321.354766,230.566473,3.386601
373,7.458626,10942.272578,0,sell-small,0.000000,23.056647,9491.505815,207.509826,0.340984
374,7.490696,10923.258660,1,nothing,0.000000,0.000000,9491.505815,207.509826,0.000000
375,7.211226,10894.505690,4,buy-small,137.289167,0.000000,8542.355233,344.798992,1.898301
376,7.156249,10895.312932,4,sell-large,0.000000,172.399496,9716.078311,172.399496,2.352150
377,7.183738,10895.318427,4,sell-large,0.000000,86.199748,10304.516387,86.199748,1.179235
378,7.128760,10879.128272,0,sell-large,0.000000,43.099874,10599.326605,43.099874,0.590802
379,6.849291,10892.950488,0,nothing,0.000000,0.000000,10599.326605,43.099874,0.000000
380,7.027968,10891.568275,0,nothing,0.000000,0.000000,10599.326605,43.099874,0.000000
381,6.743917,10879.128272,0,nothing,0.000000,0.000000,10599.326605,43.099874,0.000000
382,6.583566,10869.057771,1,nothing,0.000000,0.000000,10599.326605,43.099874,0.000000
383,6.441541,10799.880441,1,buy-small,169.026067,0.000000,9539.393944,212.125941,2.119865
384,6.414052,10680.266963,0,buy-small,160.216378,0.000000,8585.454550,372.342320,1.907879
385,6.221630,10552.326791,0,nothing,0.000000,0.000000,8585.454550,372.342320,0.000000
386,6.569821,10463.621446,4,nothing,0.000000,0.000000,8585.454550,372.342320,0.000000
387,6.592729,10467.713788,1,sell-large,0.000000,186.171160,9522.659831,186.171160,1.878167
388,6.569821,10578.712787,1,buy-small,187.216711,0.000000,8570.393848,373.387871,1.904532
389,6.455285,10469.673277,1,buy-small,159.022598,0.000000,7713.354463,532.410469,1.714079
390,6.931757,10099.917134,1,buy-small,148.693152,0.000000,6942.019017,681.103621,1.542671
391,7.064620,10265.951407,1,buy-small,149.427804,0.000000,6247.817115,830.531426,1.388404
392,6.661451,10216.350312,1,buy-small,128.881467,0.000000,5623.035404,959.412893,1.249563
393,6.606473,10550.638149,4,buy-small,117.214324,0.000000,5060.731863,1076.627217,1.124607
394,6.519425,10392.239723,4,sell-large,0.000000,538.313609,7800.195100,538.313609,5.489906
395,6.867617,10325.524838,1,sell-large,0.000000,269.156804,9093.625367,269.156804,2.592045
396,6.721010,10381.529107,4,buy-small,198.288576,0.000000,8184.262830,467.445381,1.818725
397,6.730173,10317.225879,1,sell-large,0.000000,233.722690,9280.698702,233.722690,2.197266
398,6.606473,10297.120758,1,buy-small,208.848518,0.000000,8352.628832,442.571208,1.856140
399,6.441541,10663.350822,4,buy-small,189.727698,0.000000,7517.365949,632.298907,1.670526
400,6.652288,10728.280982,0,sell-large,0.000000,316.149453,9087.212400,316.149453,3.145985
401,6.844709,10915.128155,0,nothing,0.000000,0.000000,9087.212400,316.149453,0.000000
402,6.652288,10988.998055,0,nothing,0.000000,0.000000,9087.212400,316.149453,0.000000
403,6.927176,10902.092364,0,nothing,0.000000,0.000000,9087.212400,316.149453,0.000000
404,7.467788,10889.056574,4,nothing,0.000000,0.000000,9087.212400,316.149453,0.000000
405,7.495278,10831.490234,1,sell-large,0.000000,158.074727,9986.332643,158.074727,1.801844
406,7.467788,10737.955664,1,buy-small,186.406612,0.000000,8987.699379,344.481338,1.997267
407,7.751840,10607.257965,4,buy-small,176.540004,0.000000,8088.929441,521.021343,1.797540
408,7.646466,10562.966490,0,sell-large,0.000000,260.510671,9345.575374,260.510671,2.518329
409,7.564000,10537.902497,0,nothing,0.000000,0.000000,9345.575374,260.510671,0.000000
410,7.307437,10459.130062,0,nothing,0.000000,0.000000,9345.575374,260.510671,0.000000
411,7.224971,10456.743263,1,nothing,0.000000,0.000000,9345.575374,260.510671,0.000000
412,7.183738,10301.200565,1,buy-small,218.666584,0.000000,8411.017837,479.177256,1.869115
413,7.348671,10309.028896,4,buy-small,212.799940,0.000000,7569.916053,691.977195,1.682204
414,7.110435,10265.076313,1,sell-large,0.000000,345.988598,8936.733362,345.988598,2.739113
415,7.105853,10154.662061,4,buy-small,232.306260,0.000000,8043.060026,578.294858,1.787347
416,7.142505,10046.573010,1,sell-large,0.000000,289.147429,9096.749441,289.147429,2.111602
417,7.321182,10215.752995,1,buy-small,276.371443,0.000000,8187.074497,565.518872,1.819350
418,7.128760,10439.449577,4,buy-small,227.768237,0.000000,7368.367047,793.287109,1.637415
419,7.211226,10392.765552,1,sell-large,0.000000,396.643554,8900.837229,396.643554,3.071083
420,7.298275,10556.239302,4,buy-small,236.164080,0.000000,8010.753506,632.807634,1.780167
421,6.908850,10575.437719,0,sell-large,0.000000,316.403817,9280.950918,316.403817,2.545486
422,6.954665,10433.377467,1,nothing,0.000000,0.000000,9280.950918,316.403817,0.000000
423,7.119597,10583.172345,4,buy-small,254.302996,0.000000,8352.855826,570.706813,1.856190
424,6.890524,10595.322699,0,sell-large,0.000000,285.353407,9465.783769,285.353407,2.230317
425,6.899687,10591.400802,0,nothing,0.000000,0.000000,9465.783769,285.353407,0.000000
426,7.160831,10658.074767,0,nothing,0.000000,0.000000,9465.783769,285.353407,0.000000
427,7.023386,10720.827120,0,nothing,0.000000,0.000000,9465.783769,285.353407,0.000000
428,6.908850,10677.685109,1,nothing,0.000000,0.000000,9465.783769,285.353407,0.000000
429,7.344089,10736.278171,2,buy-small,222.434894,0.000000,8519.205392,507.788300,1.893157
430,7.137923,10347.679957,2,buy-large,973.648895,0.000000,4259.602696,1481.437195,8.519205
431,7.344089,10682.220209,0,buy-large,517.216925,0.000000,2129.801348,1998.654120,4.259603
432,7.394485,10370.889857,1,nothing,0.000000,0.000000,2129.801348,1998.654120,0.000000
433,6.991316,11046.756295,4,buy-small,51.549292,0.000000,1916.821213,2050.203412,0.425960
434,6.899687,11089.286361,4,sell-large,0.000000,1025.101706,6472.658819,1025.101706,9.129935
435,6.821802,11028.312204,0,sell-large,0.000000,512.550853,8776.355962,512.550853,4.616628
436,6.840128,11096.411248,4,nothing,0.000000,0.000000,8776.355962,512.550853,0.000000
437,6.853872,11033.036904,2,sell-large,0.000000,256.275427,9934.063550,256.275427,2.320055
438,6.491937,10913.111369,0,buy-large,1155.971913,0.000000,4967.031775,1412.247339,9.934064
439,6.812639,11010.163830,0,nothing,0.000000,0.000000,4967.031775,1412.247339,0.000000
440,6.780569,11016.633335,0,nothing,0.000000,0.000000,4967.031775,1412.247339,0.000000
441,6.491937,10809.587990,4,nothing,0.000000,0.000000,4967.031775,1412.247339,0.000000
442,6.258282,10910.502859,1,sell-large,0.000000,706.123670,7882.467326,706.123670,5.842556
443,5.942161,10949.682083,2,buy-small,183.447806,0.000000,7094.220594,889.571476,1.576493
444,5.626039,11239.658341,0,buy-large,816.788687,0.000000,3547.110297,1706.360163,7.094221
445,5.282430,11302.199854,0,nothing,0.000000,0.000000,3547.110297,1706.360163,0.000000
446,5.044194,11536.728820,0,nothing,0.000000,0.000000,3547.110297,1706.360163,0.000000
447,5.076264,11356.922824,0,nothing,0.000000,0.000000,3547.110297,1706.360163,0.000000
448,5.378640,11474.187307,4,nothing,0.000000,0.000000,3547.110297,1706.360163,0.000000
449,5.177056,11321.634262,4,sell-large,0.000000,853.180081,7502.721725,853.180081,7.927077
450,4.636443,11282.635748,1,sell-large,0.000000,426.590041,9408.359081,426.590041,3.818913
451,4.838028,11216.217124,0,buy-small,213.708324,0.000000,8467.523173,640.298365,1.881672
452,4.787631,11119.411695,0,nothing,0.000000,0.000000,8467.523173,640.298365,0.000000
453,5.099171,11189.815701,0,nothing,0.000000,0.000000,8467.523173,640.298365,0.000000
454,4.815120,11242.618546,4,nothing,0.000000,0.000000,8467.523173,640.298365,0.000000
455,4.576884,11156.238733,0,sell-large,0.000000,320.149182,9852.295764,320.149182,2.775095
456,4.700584,11179.706628,4,nothing,0.000000,0.000000,9852.295764,320.149182,0.000000
457,4.434859,11183.512810,4,sell-large,0.000000,160.074591,10514.673785,160.074591,1.327411
458,4.393625,11181.377287,2,sell-large,0.000000,80.037296,10848.424459,80.037296,0.668839
459,4.975471,11119.900145,0,buy-large,1301.298448,0.000000,5424.212229,1381.335743,10.848424
460,5.190800,11214.828300,0,nothing,0.000000,0.000000,5424.212229,1381.335743,0.000000
461,5.781809,11531.255023,4,nothing,0.000000,0.000000,5424.212229,1381.335743,0.000000
462,6.015464,11525.147980,4,sell-large,0.000000,690.667872,8471.626583,690.667872,6.107043
463,5.740576,11488.869535,0,sell-large,0.000000,345.333936,9995.333760,345.333936,3.053521
464,5.699343,11488.869535,0,nothing,0.000000,0.000000,9995.333760,345.333936,0.000000
465,5.346570,11550.572767,0,nothing,0.000000,0.000000,9995.333760,345.333936,0.000000
466,5.080845,11541.080228,2,nothing,0.000000,0.000000,9995.333760,345.333936,0.000000
467,4.833446,11771.825306,4,buy-large,1114.291562,0.000000,4997.666880,1459.625498,9.995334
468,4.673095,11902.139175,4,sell-large,0.000000,729.812749,8377.971935,729.812749,6.774158
469,4.576884,11928.707376,1,sell-large,0.000000,364.906374,10136.531387,364.906374,3.524167
470,4.274507,11712.210252,1,buy-small,205.977938,0.000000,9122.878249,570.884313,2.027306
471,4.265345,11742.201849,4,buy-small,200.734856,0.000000,8210.590424,771.619168,1.824576
472,3.944642,11772.254190,1,sell-large,0.000000,385.809584,9972.864525,385.809584,3.531611
473,3.958386,11756.533480,4,buy-small,213.401885,0.000000,8975.578073,599.211469,1.994573
474,3.839268,11687.865928,2,sell-large,0.000000,299.605734,10363.274821,299.605734,2.780955
475,3.651428,11677.502653,0,buy-large,1169.676723,0.000000,5181.637411,1469.282458,10.363275
476,3.284911,11589.993660,4,nothing,0.000000,0.000000,5181.637411,1469.282458,0.000000
477,3.587287,11603.779856,0,sell-large,0.000000,734.641229,8379.407179,734.641229,6.408356
478,3.871338,11462.418722,0,nothing,0.000000,0.000000,8379.407179,734.641229,0.000000
479,3.761383,11586.950695,4,nothing,0.000000,0.000000,8379.407179,734.641229,0.000000
480,4.022527,11565.231662,4,sell-large,0.000000,367.320614,9979.971393,367.320614,3.207544
481,4.091249,11529.989181,0,sell-large,0.000000,183.660307,10771.016267,183.660307,1.585260
482,3.642265,11540.927805,0,nothing,0.000000,0.000000,10771.016267,183.660307,0.000000
483,3.907990,11508.953280,0,nothing,0.000000,0.000000,10771.016267,183.660307,0.000000
484,3.958386,11492.966018,0,nothing,0.000000,0.000000,10771.016267,183.660307,0.000000
485,3.944642,11514.001918,0,nothing,0.000000,0.000000,10771.016267,183.660307,0.000000
486,4.178296,11491.283322,0,nothing,0.000000,0.000000,10771.016267,183.660307,0.000000
487,4.398207,11474.454528,0,nothing,0.000000,0.000000,10771.016267,183.660307,0.000000
488,4.247019,11466.881663,2,nothing,0.000000,0.000000,10771.016267,183.660307,0.000000
489,4.366136,12087.394525,0,buy-large,1418.558642,0.000000,5385.508134,1602.218949,10.771016
490,4.109575,12153.458819,3,nothing,0.000000,0.000000,5385.508134,1602.218949,0.000000
491,4.279089,12713.654932,0,sell-small,0.000000,160.221895,6060.949612,1441.997054,1.353590
492,4.123319,13037.371735,0,nothing,0.000000,0.000000,6060.949612,1441.997054,0.000000
493,4.453185,13182.713502,0,nothing,0.000000,0.000000,6060.949612,1441.997054,0.000000
494,4.503580,13420.546402,2,nothing,0.000000,0.000000,6060.949612,1441.997054,0.000000
495,4.393625,13750.053346,4,buy-large,592.586251,0.000000,3030.474806,2034.583305,6.060950
496,4.526488,13781.279754,4,sell-large,0.000000,1017.291652,8379.544497,1017.291652,10.719579
497,4.288251,13675.673265,1,sell-large,0.000000,508.645826,11075.010390,508.645826,5.401735
498,4.210367,13972.325216,4,buy-small,216.175320,0.000000,9967.509351,724.821146,2.215002
499,4.279089,13845.453068,1,sell-large,0.000000,362.410573,11965.912468,362.410573,4.004816
500,4.283670,13799.614489,2,buy-small,230.263717,0.000000,10769.321221,592.674290,2.393182
501,4.137063,14715.114133,4,buy-large,1051.042564,0.000000,5384.660610,1643.716854,10.769321
502,4.288251,14472.333972,4,sell-large,0.000000,821.858427,10040.556918,821.858427,9.330454
503,4.334066,14371.886529,0,sell-large,0.000000,410.929213,12252.013668,410.929213,4.431777
504,4.508162,14343.646652,1,nothing,0.000000,0.000000,12252.013668,410.929213,0.000000
505,4.544814,14359.095848,0,buy-small,240.225745,0.000000,11026.812301,651.154959,2.450403
506,4.682258,14553.006539,4,nothing,0.000000,0.000000,11026.812301,651.154959,0.000000
